complex_id,num_assemblies,median_mw_kda,A_BIN,MW_BIN
PDB-CPX-153432,5,35.68,A2_5-8,MW1_<60
PDB-CPX-153438,4,35.91,A1_3-4,MW1_<60
PDB-CPX-153439,4,35.84,A1_3-4,MW1_<60
PDB-CPX-153440,5,76.08,A2_5-8,MW2_60-120
PDB-CPX-153441,7,71.11,A2_5-8,MW2_60-120
PDB-CPX-153449,10,28.99,A3_9-20,MW1_<60
PDB-CPX-153456,5,31.37,A2_5-8,MW1_<60
PDB-CPX-153458,15,57.92,A3_9-20,MW1_<60
PDB-CPX-153460,4,56.68,A1_3-4,MW1_<60
PDB-CPX-153461,4,56.68,A1_3-4,MW1_<60
PDB-CPX-153462,4,56.66,A1_3-4,MW1_<60
PDB-CPX-153475,8,36.85,A2_5-8,MW1_<60
PDB-CPX-153486,4,42.58,A1_3-4,MW1_<60
PDB-CPX-153489,3,71.34,A1_3-4,MW2_60-120
PDB-CPX-153495,3,58.39,A1_3-4,MW1_<60
PDB-CPX-153499,4,42.16,A1_3-4,MW1_<60
PDB-CPX-153512,6,109.17,A2_5-8,MW2_60-120
PDB-CPX-153520,3,24.66,A1_3-4,MW1_<60
PDB-CPX-153523,4,41.49,A1_3-4,MW1_<60
PDB-CPX-153533,3,55.56,A1_3-4,MW1_<60
PDB-CPX-153553,6,151.58,A2_5-8,MW3_120-300
PDB-CPX-153556,5,388.68,A2_5-8,MW4_>300
PDB-CPX-153564,12,90.27,A3_9-20,MW2_60-120
PDB-CPX-153565,4,69.75,A1_3-4,MW2_60-120
PDB-CPX-153566,3,66.48,A1_3-4,MW2_60-120
PDB-CPX-153567,3,39.12,A1_3-4,MW1_<60
PDB-CPX-153572,20,54.67,A3_9-20,MW1_<60
PDB-CPX-153575,5,52.15,A2_5-8,MW1_<60
PDB-CPX-153579,4,20.79,A1_3-4,MW1_<60
PDB-CPX-153582,7,23.56,A2_5-8,MW1_<60
PDB-CPX-153584,8,39.95,A2_5-8,MW1_<60
PDB-CPX-153586,9,111.65,A3_9-20,MW2_60-120
PDB-CPX-153588,18,78.1,A3_9-20,MW2_60-120
PDB-CPX-153595,22,53.39,A4_21-100,MW1_<60
PDB-CPX-153597,4,73.28,A1_3-4,MW2_60-120
PDB-CPX-153601,5,94.39,A2_5-8,MW2_60-120
PDB-CPX-153618,8,52.04,A2_5-8,MW1_<60
PDB-CPX-153619,4,14.68,A1_3-4,MW1_<60
PDB-CPX-153621,3,49.32,A1_3-4,MW1_<60
PDB-CPX-153623,8,19.52,A2_5-8,MW1_<60
PDB-CPX-153625,5,19.23,A2_5-8,MW1_<60
PDB-CPX-153627,4,25.39,A1_3-4,MW1_<60
PDB-CPX-153630,3,29.91,A1_3-4,MW1_<60
PDB-CPX-153632,5,13.59,A2_5-8,MW1_<60
PDB-CPX-153633,6,26.05,A2_5-8,MW1_<60
PDB-CPX-153634,16,20.48,A3_9-20,MW1_<60
PDB-CPX-153635,7,31.86,A2_5-8,MW1_<60
PDB-CPX-153637,4,17.2,A1_3-4,MW1_<60
PDB-CPX-153641,4,103.81,A1_3-4,MW2_60-120
PDB-CPX-153655,3,394.36,A1_3-4,MW4_>300
PDB-CPX-153656,3,56.28,A1_3-4,MW1_<60
PDB-CPX-153657,3,64.92,A1_3-4,MW2_60-120
PDB-CPX-153658,3,60.11,A1_3-4,MW2_60-120
PDB-CPX-153659,6,58.97,A2_5-8,MW1_<60
PDB-CPX-153663,4,170.26,A1_3-4,MW3_120-300
PDB-CPX-153669,3,76.51,A1_3-4,MW2_60-120
PDB-CPX-153674,3,130.25,A1_3-4,MW3_120-300
PDB-CPX-153684,4,23.17,A1_3-4,MW1_<60
PDB-CPX-153685,3,32.81,A1_3-4,MW1_<60
PDB-CPX-153704,6,306.02,A2_5-8,MW4_>300
PDB-CPX-153709,5,54.98,A2_5-8,MW1_<60
PDB-CPX-153751,3,229.28,A1_3-4,MW3_120-300
PDB-CPX-153759,14,34.27,A3_9-20,MW1_<60
PDB-CPX-153760,3,193.05,A1_3-4,MW3_120-300
PDB-CPX-153770,4,50.64,A1_3-4,MW1_<60
PDB-CPX-153771,23,24.58,A4_21-100,MW1_<60
PDB-CPX-153774,4,50.64,A1_3-4,MW1_<60
PDB-CPX-153782,4,27.65,A1_3-4,MW1_<60
PDB-CPX-153784,4,29.61,A1_3-4,MW1_<60
PDB-CPX-153787,5,17.74,A2_5-8,MW1_<60
PDB-CPX-153789,4,27.47,A1_3-4,MW1_<60
PDB-CPX-153803,4,48.77,A1_3-4,MW1_<60
PDB-CPX-153805,5,17.48,A2_5-8,MW1_<60
PDB-CPX-153815,49,24.86,A4_21-100,MW1_<60
PDB-CPX-153830,4,63.67,A1_3-4,MW2_60-120
PDB-CPX-153835,5,64.97,A2_5-8,MW2_60-120
PDB-CPX-153841,6,592.15,A2_5-8,MW4_>300
PDB-CPX-153847,5,144.77,A2_5-8,MW3_120-300
PDB-CPX-154029,3,219.72,A1_3-4,MW3_120-300
PDB-CPX-154036,7,24.69,A2_5-8,MW1_<60
PDB-CPX-154044,10,44.12,A3_9-20,MW1_<60
PDB-CPX-154045,4,61.08,A1_3-4,MW2_60-120
PDB-CPX-154051,4,41.93,A1_3-4,MW1_<60
PDB-CPX-154055,4,57.39,A1_3-4,MW1_<60
PDB-CPX-154059,10,55.72,A3_9-20,MW1_<60
PDB-CPX-154065,3,62.63,A1_3-4,MW2_60-120
PDB-CPX-154066,4,55.46,A1_3-4,MW1_<60
PDB-CPX-154080,8,44.98,A2_5-8,MW1_<60
PDB-CPX-154100,13,35.68,A3_9-20,MW1_<60
PDB-CPX-154101,4,35.04,A1_3-4,MW1_<60
PDB-CPX-154102,7,122.09,A2_5-8,MW3_120-300
PDB-CPX-154104,7,209.73,A2_5-8,MW3_120-300
PDB-CPX-154107,6,23.13,A2_5-8,MW1_<60
PDB-CPX-154111,4,55.93,A1_3-4,MW1_<60
PDB-CPX-154112,3,61.53,A1_3-4,MW2_60-120
PDB-CPX-154115,8,54.78,A2_5-8,MW1_<60
PDB-CPX-154121,3,52.65,A1_3-4,MW1_<60
PDB-CPX-154123,3,69.28,A1_3-4,MW2_60-120
PDB-CPX-154133,4,46.11,A1_3-4,MW1_<60
PDB-CPX-154148,7,71.76,A2_5-8,MW2_60-120
PDB-CPX-154155,3,211.94,A1_3-4,MW3_120-300
PDB-CPX-154157,3,32.01,A1_3-4,MW1_<60
PDB-CPX-154163,3,581.01,A1_3-4,MW4_>300
PDB-CPX-154171,7,21.65,A2_5-8,MW1_<60
PDB-CPX-154176,10,129.83,A3_9-20,MW3_120-300
PDB-CPX-154178,4,41.74,A1_3-4,MW1_<60
PDB-CPX-154179,3,253.98,A1_3-4,MW3_120-300
PDB-CPX-154181,3,90.33,A1_3-4,MW2_60-120
PDB-CPX-154182,4,34.09,A1_3-4,MW1_<60
PDB-CPX-154186,4,92.35,A1_3-4,MW2_60-120
PDB-CPX-154189,6,119.12,A2_5-8,MW2_60-120
PDB-CPX-154194,18,73.6,A3_9-20,MW2_60-120
PDB-CPX-154197,9,76.65,A3_9-20,MW2_60-120
PDB-CPX-154200,3,306.68,A1_3-4,MW4_>300
PDB-CPX-154207,3,116.55,A1_3-4,MW2_60-120
PDB-CPX-154211,8,66.7,A2_5-8,MW2_60-120
PDB-CPX-154214,5,26.23,A2_5-8,MW1_<60
PDB-CPX-154233,3,104.95,A1_3-4,MW2_60-120
PDB-CPX-154238,3,18.96,A1_3-4,MW1_<60
PDB-CPX-154243,13,52.43,A3_9-20,MW1_<60
PDB-CPX-154250,3,53.27,A1_3-4,MW1_<60
PDB-CPX-154263,4,62.36,A1_3-4,MW2_60-120
PDB-CPX-154265,5,85.65,A2_5-8,MW2_60-120
PDB-CPX-154275,4,46.99,A1_3-4,MW1_<60
PDB-CPX-154277,3,235.24,A1_3-4,MW3_120-300
PDB-CPX-154278,4,229.95,A1_3-4,MW3_120-300
PDB-CPX-154281,18,57.39,A3_9-20,MW1_<60
PDB-CPX-154282,6,87.43,A2_5-8,MW2_60-120
PDB-CPX-154297,17,166.7,A3_9-20,MW3_120-300
PDB-CPX-154323,17,80.46,A3_9-20,MW2_60-120
PDB-CPX-154324,7,160.66,A2_5-8,MW3_120-300
PDB-CPX-154325,9,47.07,A3_9-20,MW1_<60
PDB-CPX-154326,4,92.66,A1_3-4,MW2_60-120
PDB-CPX-154344,3,56.61,A1_3-4,MW1_<60
PDB-CPX-154349,11,131.44,A3_9-20,MW3_120-300
PDB-CPX-154359,4,206.3,A1_3-4,MW3_120-300
PDB-CPX-154365,3,36.91,A1_3-4,MW1_<60
PDB-CPX-154369,7,62.94,A2_5-8,MW2_60-120
PDB-CPX-154384,12,35.22,A3_9-20,MW1_<60
PDB-CPX-154403,16,2312.93,A3_9-20,MW4_>300
PDB-CPX-154415,5,46.91,A2_5-8,MW1_<60
PDB-CPX-154416,7,93.15,A2_5-8,MW2_60-120
PDB-CPX-154417,10,45.15,A3_9-20,MW1_<60
PDB-CPX-154419,4,69.85,A1_3-4,MW2_60-120
PDB-CPX-154429,14,85.71,A3_9-20,MW2_60-120
PDB-CPX-154434,3,99.67,A1_3-4,MW2_60-120
PDB-CPX-154436,5,127.71,A2_5-8,MW3_120-300
PDB-CPX-154441,3,169.31,A1_3-4,MW3_120-300
PDB-CPX-154443,27,212.74,A4_21-100,MW3_120-300
PDB-CPX-154451,3,350.49,A1_3-4,MW4_>300
PDB-CPX-154456,3,815.12,A1_3-4,MW4_>300
PDB-CPX-154467,12,61.04,A3_9-20,MW2_60-120
PDB-CPX-154471,3,204.43,A1_3-4,MW3_120-300
PDB-CPX-154473,5,169.7,A2_5-8,MW3_120-300
PDB-CPX-154474,3,212.74,A1_3-4,MW3_120-300
PDB-CPX-154476,4,307.51,A1_3-4,MW4_>300
PDB-CPX-154477,4,297.93,A1_3-4,MW3_120-300
PDB-CPX-154483,9,85.27,A3_9-20,MW2_60-120
PDB-CPX-154489,6,8.48,A2_5-8,MW1_<60
PDB-CPX-154498,3,97.49,A1_3-4,MW2_60-120
PDB-CPX-154505,5,619.8,A2_5-8,MW4_>300
PDB-CPX-154506,3,649.39,A1_3-4,MW4_>300
PDB-CPX-154513,10,37.91,A3_9-20,MW1_<60
PDB-CPX-154515,21,84.38,A4_21-100,MW2_60-120
PDB-CPX-154524,5,8.36,A2_5-8,MW1_<60
PDB-CPX-154525,24,18.22,A4_21-100,MW1_<60
PDB-CPX-154526,5,22.56,A2_5-8,MW1_<60
PDB-CPX-154527,3,21.67,A1_3-4,MW1_<60
PDB-CPX-154531,5,29.56,A2_5-8,MW1_<60
PDB-CPX-154534,4,20.0,A1_3-4,MW1_<60
PDB-CPX-154539,3,8.28,A1_3-4,MW1_<60
PDB-CPX-154545,10,36.0,A3_9-20,MW1_<60
PDB-CPX-154548,8,8.78,A2_5-8,MW1_<60
PDB-CPX-154555,4,15.26,A1_3-4,MW1_<60
PDB-CPX-154558,5,18.1,A2_5-8,MW1_<60
PDB-CPX-154561,4,34.73,A1_3-4,MW1_<60
PDB-CPX-154562,8,9.34,A2_5-8,MW1_<60
PDB-CPX-154563,4,9.29,A1_3-4,MW1_<60
PDB-CPX-154572,8,31.48,A2_5-8,MW1_<60
PDB-CPX-154575,4,17.08,A1_3-4,MW1_<60
PDB-CPX-154577,18,26.45,A3_9-20,MW1_<60
PDB-CPX-154580,3,16.69,A1_3-4,MW1_<60
PDB-CPX-154587,4,66.96,A1_3-4,MW2_60-120
PDB-CPX-154599,3,177.05,A1_3-4,MW3_120-300
PDB-CPX-154601,18,192.22,A3_9-20,MW3_120-300
PDB-CPX-154611,4,52.76,A1_3-4,MW1_<60
PDB-CPX-154625,4,12.45,A1_3-4,MW1_<60
PDB-CPX-154629,3,48.05,A1_3-4,MW1_<60
PDB-CPX-154634,4,24.46,A1_3-4,MW1_<60
PDB-CPX-154642,5,30.98,A2_5-8,MW1_<60
PDB-CPX-154645,3,28.13,A1_3-4,MW1_<60
PDB-CPX-154650,9,64.87,A3_9-20,MW2_60-120
PDB-CPX-154652,341,64.73,A5_101+,MW2_60-120
PDB-CPX-154662,4,66.29,A1_3-4,MW2_60-120
PDB-CPX-154663,5,130.97,A2_5-8,MW3_120-300
PDB-CPX-154665,3,415.25,A1_3-4,MW4_>300
PDB-CPX-154674,4,117.73,A1_3-4,MW2_60-120
PDB-CPX-154680,4,41.83,A1_3-4,MW1_<60
PDB-CPX-154682,11,40.87,A3_9-20,MW1_<60
PDB-CPX-154685,4,27.54,A1_3-4,MW1_<60
PDB-CPX-154687,5,59.95,A2_5-8,MW1_<60
PDB-CPX-154689,3,103.49,A1_3-4,MW2_60-120
PDB-CPX-154702,3,25.66,A1_3-4,MW1_<60
PDB-CPX-154710,4,64.81,A1_3-4,MW2_60-120
PDB-CPX-154728,11,37.08,A3_9-20,MW1_<60
PDB-CPX-154731,4,40.95,A1_3-4,MW1_<60
PDB-CPX-154734,8,42.56,A2_5-8,MW1_<60
PDB-CPX-154740,5,288.42,A2_5-8,MW3_120-300
PDB-CPX-154746,16,19.43,A3_9-20,MW1_<60
PDB-CPX-154756,20,134.0,A3_9-20,MW3_120-300
PDB-CPX-154758,5,328.96,A2_5-8,MW4_>300
PDB-CPX-154760,3,602.5,A1_3-4,MW4_>300
PDB-CPX-154761,3,744.93,A1_3-4,MW4_>300
PDB-CPX-154762,7,884.48,A2_5-8,MW4_>300
PDB-CPX-154773,3,987.87,A1_3-4,MW4_>300
PDB-CPX-154784,5,18.06,A2_5-8,MW1_<60
PDB-CPX-154787,6,33.59,A2_5-8,MW1_<60
PDB-CPX-154792,3,107.24,A1_3-4,MW2_60-120
PDB-CPX-154797,3,47.23,A1_3-4,MW1_<60
PDB-CPX-154804,13,52.44,A3_9-20,MW1_<60
PDB-CPX-154805,3,80.18,A1_3-4,MW2_60-120
PDB-CPX-154810,5,65.02,A2_5-8,MW2_60-120
PDB-CPX-154813,6,97.75,A2_5-8,MW2_60-120
PDB-CPX-154817,5,27.76,A2_5-8,MW1_<60
PDB-CPX-154820,5,102.98,A2_5-8,MW2_60-120
PDB-CPX-154821,8,318.49,A2_5-8,MW4_>300
PDB-CPX-154828,27,89.12,A4_21-100,MW2_60-120
PDB-CPX-154853,4,211.1,A1_3-4,MW3_120-300
PDB-CPX-154864,6,29.87,A2_5-8,MW1_<60
PDB-CPX-154865,16,50.39,A3_9-20,MW1_<60
PDB-CPX-154868,3,46.01,A1_3-4,MW1_<60
PDB-CPX-154882,3,43.2,A1_3-4,MW1_<60
PDB-CPX-154892,11,363.17,A3_9-20,MW4_>300
PDB-CPX-154896,14,38.32,A3_9-20,MW1_<60
PDB-CPX-154908,3,75.63,A1_3-4,MW2_60-120
PDB-CPX-154909,3,13.56,A1_3-4,MW1_<60
PDB-CPX-154918,3,33.14,A1_3-4,MW1_<60
PDB-CPX-154921,6,50.1,A2_5-8,MW1_<60
PDB-CPX-154928,3,47.88,A1_3-4,MW1_<60
PDB-CPX-154932,4,49.3,A1_3-4,MW1_<60
PDB-CPX-154934,3,37.89,A1_3-4,MW1_<60
PDB-CPX-154941,3,109.97,A1_3-4,MW2_60-120
PDB-CPX-154949,4,26.51,A1_3-4,MW1_<60
PDB-CPX-154953,3,41.47,A1_3-4,MW1_<60
PDB-CPX-154960,7,31.07,A2_5-8,MW1_<60
PDB-CPX-154961,3,62.45,A1_3-4,MW2_60-120
PDB-CPX-154969,6,57.51,A2_5-8,MW1_<60
PDB-CPX-154974,4,77.59,A1_3-4,MW2_60-120
PDB-CPX-154978,3,329.51,A1_3-4,MW4_>300
PDB-CPX-154979,13,128.18,A3_9-20,MW3_120-300
PDB-CPX-154981,5,14.25,A2_5-8,MW1_<60
PDB-CPX-154982,4,15.43,A1_3-4,MW1_<60
PDB-CPX-154999,5,224.96,A2_5-8,MW3_120-300
PDB-CPX-155005,3,180.93,A1_3-4,MW3_120-300
PDB-CPX-155006,11,185.66,A3_9-20,MW3_120-300
PDB-CPX-155008,3,67.77,A1_3-4,MW2_60-120
PDB-CPX-155011,3,64.84,A1_3-4,MW2_60-120
PDB-CPX-155013,5,65.49,A2_5-8,MW2_60-120
PDB-CPX-155015,4,228.38,A1_3-4,MW3_120-300
PDB-CPX-155024,5,45.7,A2_5-8,MW1_<60
PDB-CPX-155026,3,44.46,A1_3-4,MW1_<60
PDB-CPX-155031,3,777.59,A1_3-4,MW4_>300
PDB-CPX-155035,4,23.38,A1_3-4,MW1_<60
PDB-CPX-155037,3,80.55,A1_3-4,MW2_60-120
PDB-CPX-155046,9,13.54,A3_9-20,MW1_<60
PDB-CPX-155054,3,80.94,A1_3-4,MW2_60-120
PDB-CPX-155059,3,94.0,A1_3-4,MW2_60-120
PDB-CPX-155060,3,187.96,A1_3-4,MW3_120-300
PDB-CPX-155064,7,54.65,A2_5-8,MW1_<60
PDB-CPX-155067,3,749.64,A1_3-4,MW4_>300
PDB-CPX-155068,3,51.38,A1_3-4,MW1_<60
PDB-CPX-155072,3,165.14,A1_3-4,MW3_120-300
PDB-CPX-155081,4,155.79,A1_3-4,MW3_120-300
PDB-CPX-155082,10,40.93,A3_9-20,MW1_<60
PDB-CPX-155084,5,189.86,A2_5-8,MW3_120-300
PDB-CPX-155087,3,72.23,A1_3-4,MW2_60-120
PDB-CPX-155089,4,26.42,A1_3-4,MW1_<60
PDB-CPX-155093,3,58.41,A1_3-4,MW1_<60
PDB-CPX-155096,3,35.63,A1_3-4,MW1_<60
PDB-CPX-155103,3,217.22,A1_3-4,MW3_120-300
PDB-CPX-155112,27,1685.87,A4_21-100,MW4_>300
PDB-CPX-155113,3,77.82,A1_3-4,MW2_60-120
PDB-CPX-155124,4,32.53,A1_3-4,MW1_<60
PDB-CPX-155126,3,231.25,A1_3-4,MW3_120-300
PDB-CPX-155135,5,36.98,A2_5-8,MW1_<60
PDB-CPX-155138,4,50.94,A1_3-4,MW1_<60
PDB-CPX-155140,3,25.7,A1_3-4,MW1_<60
PDB-CPX-155149,3,154.89,A1_3-4,MW3_120-300
PDB-CPX-155154,3,228.3,A1_3-4,MW3_120-300
PDB-CPX-155157,8,148.59,A2_5-8,MW3_120-300
PDB-CPX-155172,7,44.16,A2_5-8,MW1_<60
PDB-CPX-155174,4,60.13,A1_3-4,MW2_60-120
PDB-CPX-155179,9,132.24,A3_9-20,MW3_120-300
PDB-CPX-155186,36,50.49,A4_21-100,MW1_<60
PDB-CPX-155190,4,74.03,A1_3-4,MW2_60-120
PDB-CPX-155191,3,82.0,A1_3-4,MW2_60-120
PDB-CPX-155204,11,76.61,A3_9-20,MW2_60-120
PDB-CPX-155211,6,67.41,A2_5-8,MW2_60-120
PDB-CPX-155213,8,131.96,A2_5-8,MW3_120-300
PDB-CPX-155225,10,180.95,A3_9-20,MW3_120-300
PDB-CPX-155227,4,56.34,A1_3-4,MW1_<60
PDB-CPX-155228,3,136.66,A1_3-4,MW3_120-300
PDB-CPX-155230,7,325.7,A2_5-8,MW4_>300
PDB-CPX-155231,8,101.03,A2_5-8,MW2_60-120
PDB-CPX-155240,7,101.74,A2_5-8,MW2_60-120
PDB-CPX-155246,12,538.46,A3_9-20,MW4_>300
PDB-CPX-155253,4,53.7,A1_3-4,MW1_<60
PDB-CPX-155270,3,46.65,A1_3-4,MW1_<60
PDB-CPX-155271,3,139.96,A1_3-4,MW3_120-300
PDB-CPX-155276,3,87.8,A1_3-4,MW2_60-120
PDB-CPX-155280,5,38.45,A2_5-8,MW1_<60
PDB-CPX-155285,6,71.62,A2_5-8,MW2_60-120
PDB-CPX-155286,4,499.85,A1_3-4,MW4_>300
PDB-CPX-155294,10,163.12,A3_9-20,MW3_120-300
PDB-CPX-155300,4,100.78,A1_3-4,MW2_60-120
PDB-CPX-155304,3,66.65,A1_3-4,MW2_60-120
PDB-CPX-155307,3,32.55,A1_3-4,MW1_<60
PDB-CPX-155310,12,53.61,A3_9-20,MW1_<60
PDB-CPX-155311,3,107.08,A1_3-4,MW2_60-120
PDB-CPX-155315,6,100.7,A2_5-8,MW2_60-120
PDB-CPX-155322,3,90.58,A1_3-4,MW2_60-120
PDB-CPX-155324,3,86.99,A1_3-4,MW2_60-120
PDB-CPX-155332,3,421.0,A1_3-4,MW4_>300
PDB-CPX-155345,6,348.47,A2_5-8,MW4_>300
PDB-CPX-155348,3,94.86,A1_3-4,MW2_60-120
PDB-CPX-155349,20,89.64,A3_9-20,MW2_60-120
PDB-CPX-155352,6,446.11,A2_5-8,MW4_>300
PDB-CPX-155356,3,72.34,A1_3-4,MW2_60-120
PDB-CPX-155357,4,157.11,A1_3-4,MW3_120-300
PDB-CPX-155361,4,128.57,A1_3-4,MW3_120-300
PDB-CPX-155363,5,77.43,A2_5-8,MW2_60-120
PDB-CPX-155364,8,88.0,A2_5-8,MW2_60-120
PDB-CPX-155371,3,216.47,A1_3-4,MW3_120-300
PDB-CPX-155377,7,24.46,A2_5-8,MW1_<60
PDB-CPX-155383,9,31.84,A3_9-20,MW1_<60
PDB-CPX-155384,3,65.38,A1_3-4,MW2_60-120
PDB-CPX-155386,3,63.99,A1_3-4,MW2_60-120
PDB-CPX-155391,5,237.9,A2_5-8,MW3_120-300
PDB-CPX-155398,11,239.09,A3_9-20,MW3_120-300
PDB-CPX-155404,3,28.42,A1_3-4,MW1_<60
PDB-CPX-155405,8,107.96,A2_5-8,MW2_60-120
PDB-CPX-155407,4,1139.7,A1_3-4,MW4_>300
PDB-CPX-155410,4,20.14,A1_3-4,MW1_<60
PDB-CPX-155415,7,30.05,A2_5-8,MW1_<60
PDB-CPX-155424,12,156.4,A3_9-20,MW3_120-300
PDB-CPX-155426,3,42.7,A1_3-4,MW1_<60
PDB-CPX-155427,26,91.22,A4_21-100,MW2_60-120
PDB-CPX-155433,14,30.7,A3_9-20,MW1_<60
PDB-CPX-155434,4,62.93,A1_3-4,MW2_60-120
PDB-CPX-155438,23,56.55,A4_21-100,MW1_<60
PDB-CPX-155451,4,174.3,A1_3-4,MW3_120-300
PDB-CPX-155453,18,106.16,A3_9-20,MW2_60-120
PDB-CPX-155459,4,16.61,A1_3-4,MW1_<60
PDB-CPX-155463,4,106.21,A1_3-4,MW2_60-120
PDB-CPX-155495,4,15.42,A1_3-4,MW1_<60
PDB-CPX-155506,5,41.84,A2_5-8,MW1_<60
PDB-CPX-155507,4,132.05,A1_3-4,MW3_120-300
PDB-CPX-155511,7,134.84,A2_5-8,MW3_120-300
PDB-CPX-155512,3,109.37,A1_3-4,MW2_60-120
PDB-CPX-155513,12,66.22,A3_9-20,MW2_60-120
PDB-CPX-155520,5,140.48,A2_5-8,MW3_120-300
PDB-CPX-155528,18,105.85,A3_9-20,MW2_60-120
PDB-CPX-155535,6,24.51,A2_5-8,MW1_<60
PDB-CPX-155536,3,41.58,A1_3-4,MW1_<60
PDB-CPX-155548,9,317.08,A3_9-20,MW4_>300
PDB-CPX-155549,5,156.06,A2_5-8,MW3_120-300
PDB-CPX-155554,6,90.93,A2_5-8,MW2_60-120
PDB-CPX-155558,6,41.37,A2_5-8,MW1_<60
PDB-CPX-155562,4,81.19,A1_3-4,MW2_60-120
PDB-CPX-155565,20,103.56,A3_9-20,MW2_60-120
PDB-CPX-155566,13,207.12,A3_9-20,MW3_120-300
PDB-CPX-155581,6,157.04,A2_5-8,MW3_120-300
PDB-CPX-155586,4,142.92,A1_3-4,MW3_120-300
PDB-CPX-155587,13,298.53,A3_9-20,MW3_120-300
PDB-CPX-155588,11,275.65,A3_9-20,MW3_120-300
PDB-CPX-155591,5,42.6,A2_5-8,MW1_<60
PDB-CPX-155596,12,21.8,A3_9-20,MW1_<60
PDB-CPX-155604,36,133.51,A4_21-100,MW3_120-300
PDB-CPX-155607,3,46.8,A1_3-4,MW1_<60
PDB-CPX-155608,4,94.0,A1_3-4,MW2_60-120
PDB-CPX-155610,10,43.94,A3_9-20,MW1_<60
PDB-CPX-155611,4,87.47,A1_3-4,MW2_60-120
PDB-CPX-155615,3,42.5,A1_3-4,MW1_<60
PDB-CPX-155616,6,87.02,A2_5-8,MW2_60-120
PDB-CPX-155628,9,216.09,A3_9-20,MW3_120-300
PDB-CPX-155630,9,80.48,A3_9-20,MW2_60-120
PDB-CPX-155631,8,79.91,A2_5-8,MW2_60-120
PDB-CPX-155639,9,27.34,A3_9-20,MW1_<60
PDB-CPX-155664,4,41.75,A1_3-4,MW1_<60
PDB-CPX-155666,15,22.08,A3_9-20,MW1_<60
PDB-CPX-155673,4,51.35,A1_3-4,MW1_<60
PDB-CPX-155674,3,50.58,A1_3-4,MW1_<60
PDB-CPX-155675,4,145.51,A1_3-4,MW3_120-300
PDB-CPX-155685,3,103.85,A1_3-4,MW2_60-120
PDB-CPX-155688,6,110.35,A2_5-8,MW2_60-120
PDB-CPX-155689,8,115.52,A2_5-8,MW2_60-120
PDB-CPX-155693,4,19.34,A1_3-4,MW1_<60
PDB-CPX-155694,3,38.96,A1_3-4,MW1_<60
PDB-CPX-155698,13,59.06,A3_9-20,MW1_<60
PDB-CPX-155699,7,117.38,A2_5-8,MW2_60-120
PDB-CPX-155705,5,51.8,A2_5-8,MW1_<60
PDB-CPX-155706,7,102.89,A2_5-8,MW2_60-120
PDB-CPX-155707,4,104.62,A1_3-4,MW2_60-120
PDB-CPX-155720,3,104.9,A1_3-4,MW2_60-120
PDB-CPX-155737,8,30.91,A2_5-8,MW1_<60
PDB-CPX-155746,4,158.11,A1_3-4,MW3_120-300
PDB-CPX-155782,4,144.28,A1_3-4,MW3_120-300
PDB-CPX-155783,3,139.96,A1_3-4,MW3_120-300
PDB-CPX-155788,3,204.01,A1_3-4,MW3_120-300
PDB-CPX-155798,3,27.92,A1_3-4,MW1_<60
PDB-CPX-155804,8,71.24,A2_5-8,MW2_60-120
PDB-CPX-155805,3,31.89,A1_3-4,MW1_<60
PDB-CPX-155811,3,279.91,A1_3-4,MW3_120-300
PDB-CPX-155816,3,28.03,A1_3-4,MW1_<60
PDB-CPX-155823,3,57.67,A1_3-4,MW1_<60
PDB-CPX-155831,41,93.02,A4_21-100,MW2_60-120
PDB-CPX-155845,3,168.58,A1_3-4,MW3_120-300
PDB-CPX-155849,4,18.7,A1_3-4,MW1_<60
PDB-CPX-155854,7,30.8,A2_5-8,MW1_<60
PDB-CPX-155864,14,42.1,A3_9-20,MW1_<60
PDB-CPX-155868,3,219.56,A1_3-4,MW3_120-300
PDB-CPX-155870,3,67.31,A1_3-4,MW2_60-120
PDB-CPX-155872,15,43.66,A3_9-20,MW1_<60
PDB-CPX-155880,5,219.63,A2_5-8,MW3_120-300
PDB-CPX-155884,4,67.52,A1_3-4,MW2_60-120
PDB-CPX-155898,4,175.34,A1_3-4,MW3_120-300
PDB-CPX-155922,8,102.26,A2_5-8,MW2_60-120
PDB-CPX-155939,6,67.67,A2_5-8,MW2_60-120
PDB-CPX-155940,12,173.01,A3_9-20,MW3_120-300
PDB-CPX-155941,7,124.22,A2_5-8,MW3_120-300
PDB-CPX-155944,3,74.81,A1_3-4,MW2_60-120
PDB-CPX-155949,9,233.31,A3_9-20,MW3_120-300
PDB-CPX-155958,5,38.76,A2_5-8,MW1_<60
PDB-CPX-155960,3,52.55,A1_3-4,MW1_<60
PDB-CPX-155961,4,74.96,A1_3-4,MW2_60-120
PDB-CPX-155991,6,40.11,A2_5-8,MW1_<60
PDB-CPX-155996,3,43.59,A1_3-4,MW1_<60
PDB-CPX-156003,8,55.0,A2_5-8,MW1_<60
PDB-CPX-156006,6,39.1,A2_5-8,MW1_<60
PDB-CPX-156010,4,63.76,A1_3-4,MW2_60-120
PDB-CPX-156011,4,44.08,A1_3-4,MW1_<60
PDB-CPX-156012,5,90.11,A2_5-8,MW2_60-120
PDB-CPX-156027,4,31.11,A1_3-4,MW1_<60
